CATE,bedrooms,halls,AREA,floor,subway,school,price
海淀,2,1,77.26,middle,1,0,6.1999
丰台,3,2,155,middle,1,0,5.4839
丰台,3,2,166.69,high,1,0,5.0993
丰台,3,2,163,middle,1,0,4.908
丰台,3,2,156,low,1,0,4.8077
丰台,3,2,129,low,1,0,4.9613
丰台,4,2,176.19,low,1,0,4.6541
丰台,2,1,93,low,1,0,5.2689
丰台,2,1,106,high,1,0,5.0472
丰台,3,2,154,low,1,0,5
丰台,2,1,113.56,low,1,0,4.9754
丰台,2,2,111.76,low,1,0,4.9213
丰台,3,2,154,middle,1,0,4.8702
丰台,3,2,154.91,high,1,0,4.6802
丰台,3,2,133,low,1,0,4.6617
丰台,3,2,151.07,middle,1,0,4.6337
丰台,3,2,153.46,middle,1,0,4.5615
丰台,3,2,154,low,1,0,4.5455
丰台,4,2,188.73,high,1,0,4.3979
朝阳,3,1,85.09,low,1,1,6.4638
朝阳,2,1,70.75,high,1,1,6.3605
朝阳,2,1,73.25,low,1,1,6.2799
朝阳,2,1,73,high,1,1,6.274
朝阳,1,1,58.82,middle,1,1,4.7603
朝阳,3,1,74.24,high,1,0,5.388
东城,2,1,105,middle,1,0,7
东城,2,1,100.38,middle,1,0,6.9736
东城,1,1,51.02,middle,1,0,5.2921
东城,1,0,51.62,middle,1,0,5.2306
东城,1,0,133.84,middle,1,0,4.5428
东城,1,0,92,middle,1,0,4.3479
朝阳,1,1,61.41,low,1,0,5.3738
朝阳,1,1,69.3,middle,1,0,5.1949
朝阳,2,1,81.2,middle,1,0,5.1725
朝阳,3,2,153,middle,1,0,5.1634
朝阳,2,1,97.19,low,1,0,5.0417
朝阳,3,2,152.55,low,1,0,5.0148
朝阳,2,1,97,middle,1,0,5
朝阳,1,1,60.45,low,1,0,4.9628
朝阳,3,1,141.5,low,1,0,4.8764
朝阳,2,1,83.05,low,1,0,4.8164
朝阳,3,2,131.61,high,1,0,4.7869
朝阳,3,2,143,middle,1,0,4.7553
朝阳,2,1,93,low,1,0,4.6882
朝阳,2,1,96.34,low,1,0,4.6191
朝阳,3,2,133.87,high,1,0,4.482
朝阳,3,2,146.02,low,1,0,4.4515
朝阳,2,1,94.41,middle,1,0,4.1839
朝阳,4,2,179.89,high,1,0,5.3922
朝阳,4,2,190.11,low,1,0,5.2602
朝阳,4,2,175.01,high,1,0,4.9712
朝阳,4,2,190,middle,1,0,4.7369
朝阳,4,2,171.54,low,1,0,4.6637
丰台,1,1,66.67,low,1,0,5.7748
丰台,2,2,114,low,1,0,5.7018
丰台,2,1,131.48,high,1,0,5.4762
丰台,2,2,131.48,high,1,0,5.4762
丰台,2,1,93,low,1,0,5.3764
丰台,2,2,103.26,high,1,0,5.3264
丰台,1,1,63.85,middle,1,0,5.1684
丰台,2,2,89.9,low,1,0,5.1168
丰台,1,1,59.87,low,1,0,4.9775
丰台,1,0,30.34,high,1,0,4.944
丰台,1,1,30.34,low,1,0,4.944
丰台,1,1,63.85,low,1,0,4.8552
丰台,1,1,57.78,low,1,0,4.6729
丰台,3,1,146,low,1,0,4.6576
丰台,2,2,123.58,low,1,0,4.4506
海淀,4,2,205,high,0,1,6.3415
海淀,4,2,206,middle,0,1,5.8253
海淀,4,2,206,high,0,1,5.5826
海淀,4,2,206.65,high,0,1,5.565
朝阳,2,1,94.08,high,1,0,4.9427
朝阳,2,1,94.08,low,1,0,4.6769
朝阳,2,1,93.26,low,1,0,4.6108
朝阳,4,2,156.53,high,1,0,3.7693
海淀,3,2,165,low,1,0,7.5758
海淀,3,2,173.97,low,1,0,6.7828
海淀,3,2,174,middle,1,0,6.7817
丰台,3,2,120.04,high,1,0,4.5652
丰台,2,2,98.26,high,1,0,4.478
丰台,1,0,47.39,middle,1,0,4.4314
丰台,2,1,96.06,low,1,0,4.3723
丰台,3,2,151,middle,1,0,4.2385
丰台,3,1,152,middle,1,0,4.1777
丰台,1,0,50.33,middle,1,0,4.1725
丰台,2,1,103,low,1,0,4.1263
丰台,1,0,50,middle,1,0,4.1
丰台,3,1,108.79,middle,1,0,4.0905
丰台,1,0,47.88,high,1,0,3.9683
丰台,3,1,108.11,low,1,0,3.959
丰台,1,0,50.69,high,1,0,3.9061
丰台,3,1,151,low,1,0,3.8411
丰台,3,2,165,high,1,0,3.6364
丰台,2,1,82.51,low,0,0,3.636
丰台,2,1,80,middle,0,0,3.625
丰台,2,1,86.49,middle,0,0,3.4687
朝阳,3,2,114.48,low,1,1,6.333
朝阳,3,2,181.93,middle,0,0,7.1457
朝阳,4,2,264.93,low,0,0,6.7943
朝阳,3,2,153.51,middle,0,0,6.7097
朝阳,3,2,199.25,low,0,0,6.6249
朝阳,3,2,200.76,high,1,0,6.5751
朝阳,3,2,198.77,high,1,0,6.4397
朝阳,4,2,264.66,middle,0,0,6.2345
朝阳,5,2,294.5,low,0,0,6.1121
朝阳,2,2,129.17,high,1,0,5.8838
朝阳,4,3,293.77,low,0,0,5.7528
朝阳,3,2,233.45,low,1,0,5.3545
朝阳,3,2,217,middle,1,0,5.2996
朝阳,2,2,198.41,low,1,0,5.7961
朝阳,4,2,188.68,low,1,0,6.784
朝阳,2,2,127,middle,1,0,6.2993
朝阳,2,1,77.49,low,1,0,6.1944
西城,2,1,85.04,high,1,0,7.7611
西城,3,2,119.99,middle,1,0,7.6674
西城,2,1,99.33,low,1,0,7.5506
西城,2,1,93.47,high,1,0,7.2751
西城,2,1,93.47,middle,1,0,7.2751
西城,2,1,80.48,middle,1,1,7.2689
西城,2,1,80.48,low,1,0,6.9583
西城,2,2,93.47,low,1,0,6.9542
西城,2,1,83,high,1,0,6.8675
西城,1,1,64.98,middle,1,0,6.4636
西城,1,1,64.92,middle,1,0,5.9766
西城,1,1,41,high,1,0,6.7805
西城,2,1,57.53,low,1,0,6.7791
西城,2,1,56.96,low,1,1,6.7592
西城,3,1,53.84,low,1,0,6.5937
西城,2,1,57.53,low,1,0,6.4315
西城,1,1,40.45,middle,1,1,6.4277
西城,2,1,59,middle,1,0,6.1017
西城,3,1,91.52,middle,1,0,6.5014
朝阳,2,1,88.61,high,1,0,7.6741
朝阳,2,1,87,low,1,0,7.5863
朝阳,2,1,87,middle,1,0,7.5863
朝阳,3,1,89.8,middle,0,1,5.8464
朝阳,3,1,96,high,0,1,5.573
朝阳,3,1,100,middle,0,1,5.7
朝阳,3,2,98.99,middle,0,1,5.3541
朝阳,3,2,159,low,0,1,4.7799
朝阳,3,3,160,low,0,1,4.625
朝阳,3,2,153,low,0,1,4.5752
丰台,4,2,142,middle,1,0,8.4508
丰台,3,1,115.18,high,1,0,7.8139
丰台,4,2,235,middle,1,0,7.6596
丰台,4,2,236,middle,1,0,7.6272
朝阳,3,2,123.97,middle,1,0,7.1792
朝阳,3,2,127.32,high,1,0,6.7547
朝阳,1,2,75.14,low,1,0,6.5212
朝阳,1,1,75.13,low,1,0,6.4955
朝阳,1,2,81.7,high,1,0,6.2791
朝阳,2,2,84.93,low,1,0,6.005
朝阳,3,2,103.17,low,1,0,5.8157
朝阳,3,2,171,high,1,0,5.5556
朝阳,3,2,171,high,1,0,4.6784
丰台,2,2,92.09,low,0,0,5.9725
丰台,2,1,95,high,1,0,5.4737
丰台,3,2,119.4,middle,1,0,5.1927
丰台,2,2,87.68,low,1,0,5.1323
丰台,3,2,117.41,high,1,0,5.1103
丰台,3,1,118.2,high,1,0,5.0762
丰台,2,2,70.06,low,1,0,5.0386
丰台,4,2,189,high,1,0,5.0265
丰台,3,2,121,low,1,0,4.9587
丰台,3,2,118.2,middle,1,0,4.907
海淀,3,1,68.5,middle,1,0,7.9709
海淀,2,1,53.8,high,1,1,7.2491
海淀,3,1,110,low,1,0,6.4546
丰台,2,1,90.34,low,1,0,6.4202
丰台,1,1,61.95,low,1,0,4.5198
丰台,3,1,101.7,high,1,0,4.4838
丰台,3,1,101.89,high,1,0,4.4657
丰台,3,1,101.95,low,1,0,4.463
丰台,3,1,102.84,high,1,0,4.3758
丰台,2,1,86.58,middle,1,0,4.2158
丰台,2,1,86.62,high,1,0,4.2139
丰台,3,2,126.99,high,1,0,4.213
朝阳,2,1,85,low,1,0,4.1765
朝阳,2,2,117,high,1,0,3.9146
西城,1,0,54.09,middle,1,1,6.6556
西城,1,0,54.2,high,1,0,6.4576
西城,1,0,54.2,middle,1,1,6.4576
西城,2,1,108,high,1,1,6.4352
西城,1,0,67,low,1,0,6.2687
西城,1,0,45.93,low,1,0,6.0963
西城,2,1,108,low,1,1,6.0186
西城,2,1,72,middle,1,1,6
海淀,2,1,100.53,high,1,0,7.4605
海淀,3,2,150.84,high,1,1,7.0274
海淀,2,1,103,low,1,1,6.9903
海淀,1,2,122.17,high,1,0,6.9576
海淀,3,2,121.17,middle,1,0,6.8499
海淀,1,1,77.4,middle,1,0,6.5892
海淀,2,1,110.74,low,1,0,6.0051
海淀,3,1,155,low,1,0,6
海淀,3,2,155,low,1,0,6
海淀,2,1,116.92,middle,1,1,8.1253
海淀,2,1,78,middle,0,1,7.2436
海淀,2,1,76.95,middle,1,1,7.2125
海淀,2,1,78,middle,0,1,7.1154
海淀,2,1,99.06,middle,1,1,7.0665
海淀,2,1,104,high,1,1,7.0193
海淀,2,1,107.8,low,1,1,6.9574
海淀,1,1,62.49,high,1,1,6.8812
海淀,2,1,82,middle,0,1,6.8293
海淀,1,1,67,high,1,1,6.7165
海淀,2,1,102.84,low,1,1,6.7095
海淀,3,1,129.29,high,1,1,6.5744
海淀,3,1,116.96,high,1,1,6.4381
海淀,3,1,114.07,low,1,1,6.3996
海淀,2,1,112.62,middle,1,1,6.26
海淀,2,1,112.62,middle,1,1,6.1712
海淀,3,1,121,middle,1,1,6.1158
海淀,1,1,66.11,middle,1,1,5.8237
海淀,3,1,194,middle,1,0,5.0516
朝阳,2,1,57.3,low,1,0,5.3753
朝阳,2,1,60.29,low,1,0,5.1419
朝阳,2,1,57.3,high,1,0,5.0611
朝阳,2,1,53,high,1,1,4.9057
海淀,1,0,88.5,low,1,0,5.4916
东城,2,1,97.08,middle,1,0,4.1204
东城,2,2,102.91,high,1,0,4.0813
东城,2,1,108.78,low,1,0,3.8151
东城,3,1,144.87,middle,1,0,3.7966
东城,2,1,127.8,middle,1,0,3.5994
东城,2,1,127.8,middle,1,0,3.5603
东城,2,1,127.4,high,1,0,3.5322
东城,2,1,97.08,middle,1,0,3.3993
东城,2,1,127.8,high,1,0,3.3647
东城,3,1,161.64,low,1,0,3.1552
东城,3,1,161.65,middle,1,0,3.155
东城,2,1,142.96,high,1,0,3.0079
东城,2,1,142.96,high,1,0,2.9379
东城,2,1,142.96,low,1,0,2.7141
朝阳,2,1,94.85,middle,1,0,5.9568
朝阳,2,1,96.57,high,1,0,5.9025
朝阳,3,2,116.41,high,1,0,5.5838
朝阳,2,1,91.71,high,1,0,5.8337
朝阳,2,1,93.52,high,1,0,5.1326
朝阳,3,1,144,middle,1,0,4.7223
朝阳,3,1,144.27,middle,1,1,4.5055
朝阳,3,1,139,middle,1,0,4.1727
朝阳,2,1,83.56,middle,1,0,5.1461
朝阳,3,1,105.36,middle,1,0,5.0114
朝阳,3,1,105,high,1,1,4.9239
朝阳,2,1,68.56,high,1,1,4.8134
朝阳,2,1,85.83,high,1,0,4.7536
西城,3,1,80.61,high,1,0,9.3041
西城,2,1,44.43,high,1,0,8.2152
西城,2,1,53.22,high,1,0,8.1737
西城,3,1,81,high,1,0,8.0247
西城,1,1,37.08,middle,1,0,7.5513
西城,2,1,60,low,1,0,7.4167
西城,1,1,44.26,high,1,0,7.1849
西城,1,1,44.26,middle,1,0,7.1171
西城,4,1,98.76,high,1,0,6.7842
西城,3,1,78.5,middle,1,0,6.1147
朝阳,2,2,78.9,low,1,0,3.6122
朝阳,3,1,115.89,low,1,0,3.1496
石景山,1,1,50,middle,1,0,4.1
石景山,1,1,49.51,middle,1,0,4.0396
石景山,1,1,50,middle,1,0,3.9
石景山,1,2,66.3,low,1,0,3.8462
石景山,2,1,61.86,middle,1,0,3.8151
石景山,1,1,46.08,low,1,0,3.7978
石景山,3,1,99,middle,1,0,3.7879
石景山,2,1,57,low,1,0,3.6843
石景山,2,1,50,high,1,0,3.64
石景山,1,1,50,middle,1,0,3.6
石景山,3,1,98,middle,1,0,3.5715
石景山,2,1,61.86,low,1,0,3.5565
石景山,3,1,98.71,middle,1,0,3.5458
石景山,3,1,77.21,low,1,0,3.497
石景山,3,1,92.18,low,1,0,3.4715
石景山,2,1,84,middle,1,0,3.4286
石景山,1,1,50,middle,1,0,3.2
朝阳,2,1,82,high,1,0,3.4147
朝阳,3,1,73.18,low,1,0,4.4821
朝阳,2,1,64.93,middle,1,0,4.2816
朝阳,1,1,44.48,low,1,0,4.1592
朝阳,2,1,59.01,low,1,0,4.0333
朝阳,2,1,59.93,low,1,0,4.0047
朝阳,2,1,55.85,high,1,0,3.9392
朝阳,2,1,73.07,middle,1,0,3.353
西城,1,1,49.3,low,1,1,10.5477
西城,2,1,44.4,middle,1,1,10.3604
西城,2,1,44.4,high,1,1,10.3604
西城,2,1,69,high,1,1,10.145
西城,2,1,60.9,middle,1,1,10.0986
西城,2,1,58.9,high,1,1,10
西城,2,1,58,low,1,1,10
西城,1,1,49.3,middle,1,1,9.9392
西城,2,2,70.1,high,1,1,9.7005
西城,2,1,82.5,middle,1,1,9.697
西城,1,1,51.6,low,1,1,9.5931
西城,1,1,57.9,low,1,1,9.4992
西城,1,1,51.6,high,1,1,9.4962
西城,2,1,63.4,high,1,1,9.4638
西城,1,1,54.5,middle,1,1,9.4496
西城,2,1,52.6,high,1,1,9.4107
西城,1,1,51.6,middle,1,1,9.3993
西城,2,1,63,high,1,1,9.3651
西城,2,1,49.2,middle,1,1,9.3496
西城,1,1,57.9,high,1,1,9.3265
西城,2,1,49.4,low,1,1,9.2106
西城,2,1,58.7,high,1,1,9.1994
西城,2,1,59.4,high,1,1,9.0068
西城,3,1,82.2,middle,1,1,8.9903
西城,3,1,59.2,middle,1,1,8.9528
西城,2,1,58.7,middle,1,1,8.9438
西城,2,1,68.6,high,1,1,8.7173
西城,2,1,69.7,high,1,1,8.6084
西城,2,1,68,high,1,1,8.5
西城,2,1,61,high,1,1,8.3607
西城,3,1,81,middle,1,1,8.1482
朝阳,2,1,81.47,middle,0,0,3.2528
朝阳,2,1,81.66,middle,0,0,3.0615
朝阳,2,1,56,middle,0,0,3.1608
海淀,3,1,97.6,middle,0,0,5.6353
海淀,3,1,107,middle,0,0,5.5141
海淀,2,1,53,high,1,1,9.0567
海淀,3,1,62.5,low,1,0,8.64
海淀,2,1,50.7,middle,1,1,8.4813
海淀,2,1,54.9,middle,1,0,8.47
海淀,3,1,72.4,middle,1,1,8.3978
海淀,3,1,71.2,high,1,0,8.2866
海淀,2,1,56.71,middle,1,0,8.1997
海淀,2,1,57.21,low,1,0,8.128
海淀,3,1,71,high,1,0,7.8874
海淀,2,1,52,low,1,0,7.6154
海淀,2,1,60.1,middle,1,0,7.5708
海淀,2,1,70.6,high,1,0,8.2153
海淀,2,1,49.9,low,1,0,9.8197
海淀,2,1,57.3,low,1,0,8.7261
海淀,1,1,44,middle,1,0,8.4091
海淀,2,1,54.7,high,1,0,8.2267
海淀,2,1,53.1,middle,1,0,8.1356
海淀,3,1,70.2,high,1,0,8.0912
海淀,2,1,52.6,high,1,0,8.0799
海淀,3,1,71.5,middle,1,0,8.042
海淀,2,1,52,middle,1,1,8.0385
海淀,1,1,43.6,low,1,0,8.0276
海淀,2,1,59.9,low,1,0,8.0134
海淀,2,1,61.78,middle,1,0,7.8505
海淀,2,1,54.6,low,1,0,7.8389
海淀,2,1,55,high,1,0,7.8182
海淀,2,1,60.28,high,1,0,7.797
海淀,2,1,53,high,1,0,7.7359
海淀,3,1,70.2,high,1,0,7.4075
海淀,3,1,70.2,high,1,0,7.1938
海淀,2,1,64.2,low,1,0,6.9315
海淀,2,1,68,high,1,0,6.4706
海淀,2,0,46.4,high,1,1,8.6207
海淀,1,1,41,high,1,1,8.3659
海淀,2,1,50,middle,1,1,8.2
海淀,3,1,74.9,middle,1,1,7.8772
海淀,1,1,42,high,1,1,7.7381
海淀,3,1,78,high,1,1,7.6924
海淀,3,0,73,low,1,1,7.5343
海淀,1,1,40.95,middle,1,1,7.3993
海淀,3,1,79.67,low,1,1,7.3428
海淀,2,1,58.01,high,1,1,7.2402
海淀,3,1,86.57,middle,1,1,7.1619
海淀,3,1,77.27,low,1,1,7.1179
海淀,4,1,115.5,high,1,1,7.0996
海淀,1,1,40.5,high,1,0,9.0124
海淀,2,1,54.78,middle,1,0,8.9814
海淀,1,1,43.59,low,1,0,8.7176
海淀,1,1,43.75,middle,1,0,8.6858
海淀,1,1,43.56,high,1,1,8.4941
海淀,1,1,43.75,middle,1,0,8.4572
海淀,2,1,64.19,high,1,0,8.2568
海淀,2,1,59.43,middle,1,1,8.245
海淀,2,1,57,high,1,1,7.8597
海淀,2,1,61.5,low,1,0,7.8049
海淀,2,1,59.49,low,1,0,7.5643
海淀,2,1,54.6,high,1,0,7.3261
海淀,3,1,70.23,middle,1,0,7.091
海淀,2,1,81.12,low,1,0,7.2116
海淀,2,2,94.6,low,1,0,6.9768
海淀,3,1,88.33,middle,1,0,6.9626
海淀,2,1,84.47,low,1,1,6.8072
海淀,2,1,66.53,low,1,0,5.7118
海淀,1,1,66.53,middle,1,0,5.6366
海淀,4,2,213,middle,1,1,7.1972
海淀,4,2,263.95,low,1,1,6.668
西城,2,1,58.9,middle,1,1,8.489
朝阳,2,1,54.59,high,1,0,5.2208
朝阳,3,1,83,middle,1,0,5.1808
朝阳,3,1,63,middle,1,0,4.5239
朝阳,3,1,84.38,low,1,0,4.9775
朝阳,2,1,61.95,high,1,0,4.9234
朝阳,2,1,67,high,1,0,4.4777
朝阳,2,1,64,middle,1,0,4.8438
朝阳,2,1,55.39,middle,1,0,5.3259
朝阳,3,2,153,low,1,0,4.2484
朝阳,3,2,152.36,high,1,0,3.9381
朝阳,1,1,61.18,high,1,0,3.7594
朝阳,5,2,284.04,low,1,0,3.6967
朝阳,1,1,60.83,low,1,0,3.6167
朝阳,3,2,154.72,middle,1,0,3.5549
朝阳,4,2,212,high,1,0,3.3963
朝阳,3,2,148.45,high,1,0,3.3345
丰台,4,1,118,low,1,0,5.5933
海淀,2,1,65.5,high,1,0,5.5268
海淀,2,1,106.83,low,1,0,5.7101
海淀,2,2,112.26,high,1,0,5.5229
海淀,3,2,110.61,middle,1,0,5.2437
海淀,2,2,106.7,middle,1,0,5.2015
海淀,2,2,96.86,high,1,0,5.0589
海淀,2,1,89,middle,1,0,5.0562
西城,2,1,71,high,1,0,6.4085
西城,2,1,64.33,middle,1,0,6.0625
海淀,4,2,179.54,middle,1,1,8.9953
海淀,3,2,169.69,middle,1,1,8.8338
海淀,2,1,93,low,1,1,8.3871
海淀,2,1,102,middle,1,1,8.3334
东城,1,1,57.13,low,1,1,8.9271
东城,2,2,93.98,middle,1,1,8.3529
东城,2,2,121.6,middle,1,1,8.1415
东城,3,2,167.48,middle,1,1,8.0607
东城,3,2,165.81,low,1,1,8.0213
东城,1,1,66.7,middle,1,1,7.9461
东城,4,2,252,middle,1,1,7.9366
东城,1,1,63,low,1,1,7.9366
东城,3,2,139.73,low,1,1,7.8724
东城,2,2,113.11,low,1,1,7.7801
东城,3,2,145.58,middle,1,1,7.7621
东城,3,2,131.59,middle,1,1,7.7514
东城,3,2,196.89,high,1,1,7.6185
东城,2,2,102.54,middle,1,1,7.6068
东城,1,1,81.62,high,1,1,7.5962
东城,2,2,131.79,low,1,1,7.512
东城,3,2,147.91,low,1,1,7.437
东城,1,1,81.62,middle,1,1,7.3512
东城,2,2,102.54,low,1,1,7.3143
东城,3,2,213.41,middle,1,1,7.2631
东城,2,2,131.95,middle,1,1,7.1997
东城,3,2,188.77,middle,1,1,7.1516
东城,3,2,165.99,low,1,1,7.1089
东城,4,2,265.85,high,1,1,7.0341
东城,3,2,162.18,low,1,1,6.9676
东城,3,2,188.77,low,1,1,6.8867
东城,3,2,196.89,low,1,1,6.8567
东城,3,2,161.74,high,1,1,6.8011
东城,1,0,57.13,high,1,1,6.7391
东城,4,2,266.01,middle,1,1,6.5788
东城,3,2,140.21,low,1,1,6.419
东城,3,2,234.44,high,1,1,6.3983
东城,4,2,255.28,low,1,1,5.876
东城,4,2,266.01,low,1,1,5.6389
东城,4,2,265.85,low,1,1,5.1909
东城,3,2,249.95,low,1,1,4.801
海淀,3,1,68.9,high,1,1,6.749
朝阳,1,2,77.86,middle,1,1,8.2199
朝阳,3,2,130.4,middle,1,1,8.0522
丰台,2,1,83.97,middle,0,0,6.9668
丰台,2,2,103.67,high,0,0,6.7522
丰台,3,2,129,middle,0,0,6.6512
丰台,2,2,103.19,low,0,0,6.5898
丰台,1,1,61.74,middle,0,0,6.3169
丰台,2,2,84,low,0,0,6.3096
丰台,2,2,84,middle,0,0,6.3096
丰台,2,2,79.86,low,0,0,6.261
丰台,1,2,68.22,low,0,0,6.1566
丰台,1,1,72.15,low,0,0,6.0985
丰台,2,2,95.28,low,0,0,6.0874
丰台,2,1,81.25,low,0,0,6.0308
丰台,3,2,128,middle,0,0,5.9375
丰台,1,1,64.33,low,0,0,5.9071
丰台,3,2,161,high,0,0,5.5901
丰台,2,2,73.82,high,0,0,5.4051
丰台,4,2,177.08,low,0,0,4.8001
丰台,2,1,66,low,1,0,3.6364
丰台,2,1,60.46,middle,1,0,3.7711
朝阳,3,1,57.39,high,1,0,5.8547
丰台,3,1,76.09,low,1,0,4.0742
丰台,2,1,65,middle,1,0,4
丰台,2,1,50.5,high,1,0,3.9604
丰台,2,1,62,high,1,0,3.7097
丰台,2,1,59.4,low,1,0,3.7038
丰台,2,1,64.6,middle,1,0,3.6688
海淀,2,1,54,high,0,1,5.1852
海淀,2,1,69.5,middle,0,1,4.6763
朝阳,1,1,44.59,high,0,0,6.2795
朝阳,2,1,59.59,middle,0,0,5.2862
海淀,1,0,42.71,low,1,0,7.0242
海淀,2,0,66.8,high,1,0,6.5869
海淀,1,0,48.99,high,1,0,6.1237
海淀,1,0,45.62,low,1,0,5.3705
海淀,3,1,80.23,middle,1,1,8.0394
丰台,1,1,68,high,1,0,4.2648
丰台,2,1,96.31,high,1,0,4.0079
丰台,2,2,94.81,low,1,0,3.9026
丰台,2,1,85,middle,1,0,3.7059
丰台,3,1,126.19,high,1,0,3.4472
丰台,2,1,99.27,low,1,0,3.3747
丰台,2,1,69.07,high,1,0,4.3435
丰台,2,1,69,low,1,0,4.058
丰台,2,1,77.15,middle,1,0,3.9534
丰台,2,1,93,middle,1,0,3.9248
丰台,3,1,122,low,1,0,3.7705
丰台,1,1,58,low,1,0,3.6207
丰台,2,1,98,low,1,0,3.5715
丰台,1,1,57.85,middle,1,0,3.9758
丰台,1,1,58.31,middle,1,0,3.9445
丰台,1,1,62.68,high,1,0,3.5897
丰台,2,1,81,middle,1,0,4.1359
丰台,2,1,84,low,1,0,3.8096
丰台,2,1,80.57,high,1,0,3.5125
丰台,2,1,79.5,middle,1,0,4.0881
丰台,2,1,105.44,low,1,0,3.9359
丰台,3,1,106.78,middle,1,0,3.8397
西城,4,2,224.98,middle,1,0,10.0009
西城,2,1,129.14,low,1,0,9.9892
西城,2,1,91.45,low,1,0,9.8415
西城,1,1,92.95,low,1,0,9.7903
西城,1,1,45.08,low,1,1,9.3168
西城,2,1,58,high,1,1,9.3104
西城,2,1,45,middle,1,1,9.2223
西城,1,1,48,low,1,1,9.1667
西城,1,1,48.26,middle,1,1,9.1173
西城,2,1,57.17,low,1,1,9.0957
西城,2,1,58,high,1,1,8.6207
西城,2,2,91.82,low,1,1,8.2771
西城,2,1,59.52,high,1,1,8.0646
西城,4,2,187,high,1,1,8.0214
西城,1,1,48.7,middle,1,1,8.0083
西城,1,1,54.84,middle,1,1,7.841
丰台,2,1,78,high,0,0,3.1026
丰台,3,1,80.75,high,0,0,2.9103
朝阳,2,1,58.5,middle,1,0,4.4274
朝阳,3,1,70.48,middle,1,0,4.8241
朝阳,2,1,45.99,high,1,0,5.0011
朝阳,2,1,58.04,high,1,0,4.8243
朝阳,1,1,38.52,high,1,0,4.6729
朝阳,3,1,73.96,middle,1,0,4.5971
朝阳,2,1,57.86,low,1,0,4.5455
朝阳,2,1,59.42,low,1,0,4.3757
朝阳,2,1,59.68,middle,1,0,4.3566
朝阳,1,1,46.5,high,1,0,4.1936
朝阳,3,2,148.11,high,1,0,3.7135
朝阳,4,2,158.94,high,1,0,3.5234
丰台,2,1,68.04,high,1,0,4.1153
丰台,3,1,89.5,high,1,1,4.1118
丰台,1,1,52.37,low,1,0,3.819
丰台,1,1,42.75,low,1,0,3.9767
丰台,2,1,76.2,low,1,0,3.7402
东城,2,1,65.3,middle,1,0,7.0445
海淀,1,1,45,high,1,1,9
海淀,2,1,54.3,middle,1,1,6.5378
海淀,1,1,39.9,high,1,0,6.5163
海淀,2,1,50.7,high,1,1,6.3117
海淀,2,1,52.4,high,1,1,6.2023
海淀,2,0,51.9,high,1,0,6.0694
海淀,2,1,61.62,low,1,1,6.0046
海淀,2,1,61.32,high,1,1,5.8383
西城,3,1,68.8,low,1,0,9.5931
西城,4,1,73.3,low,1,0,8.7313
西城,2,1,55,middle,1,1,10.091
西城,2,1,58,middle,1,1,10
西城,2,1,57,middle,1,0,9.7895
西城,2,1,57.8,low,1,0,9.5156
西城,2,1,58.1,low,1,0,9.3804
西城,2,1,57.6,high,1,0,8.8542
西城,3,1,78.8,low,1,0,8.6295
海淀,2,1,53.37,low,1,1,7.9633
海淀,1,1,42.5,high,1,1,7.4118
海淀,2,1,83.4,middle,1,1,7.3742
海淀,2,2,82.25,high,1,1,7.3678
海淀,2,1,58.87,middle,1,1,7.2193
海淀,2,1,70.1,middle,1,1,7.1327
海淀,1,1,42,low,1,1,7.1191
海淀,2,1,64.7,middle,1,1,7.1098
海淀,2,1,57.86,low,1,1,7.0861
海淀,2,1,67.5,high,1,1,6.963
海淀,2,1,64.9,high,1,1,6.9338
海淀,1,1,42.19,high,1,1,6.8974
海淀,2,1,58.87,middle,1,1,6.1152
东城,3,0,100.78,high,1,0,8.5335
东城,3,1,110,low,1,0,7.091
东城,1,1,65,middle,1,0,5.8924
东城,2,1,103,middle,1,0,5.8253
东城,1,0,60.25,middle,1,0,5.8092
东城,1,1,98.51,middle,1,0,5.7964
东城,1,1,91,middle,1,0,5.7143
东城,1,0,64,middle,1,0,5.7032
东城,1,1,95.11,high,1,0,5.5725
东城,2,1,153.41,middle,1,0,5.4821
东城,1,1,108,middle,1,0,5.463
东城,1,1,107,high,1,0,5.4206
东城,2,1,150.31,low,1,0,5.3224
东城,2,2,153.41,middle,1,0,5.2083
东城,3,2,229.59,middle,1,0,4.5734
东城,2,2,151,high,1,0,4.5034
海淀,2,1,59.9,middle,1,1,7.0117
海淀,2,1,67.4,middle,1,1,5.638
西城,2,1,53.2,low,1,1,12.2181
西城,3,1,50.23,middle,1,1,8.9588
西城,3,1,50.35,low,1,1,8.6396
西城,2,1,54.9,high,1,1,9.6175
西城,2,1,60.97,middle,0,1,8.3976
丰台,3,2,116.67,high,1,0,5.1256
丰台,3,2,127,low,1,0,4.567
海淀,2,1,56.5,low,1,1,5.3098
海淀,3,1,76,middle,1,1,7.6316
海淀,2,1,69,high,1,1,6.087
海淀,2,1,64,middle,1,1,5.0782
海淀,3,2,93,high,1,1,5.1613
西城,4,2,215.5,low,1,1,13.9212
丰台,3,1,80.73,low,1,0,6.1935
丰台,3,2,103.6,middle,1,0,5.7916
丰台,2,1,50.72,low,1,0,5.7177
丰台,1,2,41.65,high,1,0,5.6423
丰台,3,1,71.3,low,1,0,5.3296
丰台,1,1,40.94,middle,1,0,5.2516
丰台,1,1,48.42,low,1,0,5.2252
